ChangeID,timestamp,record_id,record_name,column_changed,old_value,new_value,feedback_source,notes,reason,evidence_url,changed_by,RuleAction
20251210-1540_Sprint-6A-snake-case-and-column-reorder_773,2025-12-10T10:40:51.162511,NYC_GOID_000430,Sustainability Advisory Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_774,2025-12-10T10:40:51.162546,NYC_GOID_000431,Task Force on African American Civil Rights History Museum,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_775,2025-12-10T10:40:51.162580,NYC_GOID_000432,"Task Force on Monuments, Statues, Public Art and Historical Markers",jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_776,2025-12-10T10:40:51.162614,NYC_GOID_000433,Taskforce on Racial Inclusion and Equity,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_777,2025-12-10T10:40:51.162648,NYC_GOID_000436,New York City Taxi and Limousine Commission,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_778,2025-12-10T10:40:51.162683,NYC_GOID_000437,Teachers' Retirement System of City of New York,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_779,2025-12-10T10:40:51.162718,NYC_GOID_000439,Temporary Commercial Incentive Area Boundary Commission,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_780,2025-12-10T10:40:51.162752,NYC_GOID_000440,Temporary Task Force on Post-Incarceration Reentry for Older Adults,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_781,2025-12-10T10:40:51.162785,NYC_GOID_000441,Temporary Task Force to Review Tax Lien Sales,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_782,2025-12-10T10:40:51.162818,NYC_GOID_000442,Theater Subdistrict Council Local Development Corporation,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_783,2025-12-10T10:40:51.162851,NYC_GOID_000443,Three Quarter Housing Task Force,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_784,2025-12-10T10:40:51.162883,NYC_GOID_000444,Times Square Alliance,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_785,2025-12-10T10:40:51.162916,NYC_GOID_000445,Tobacco Settlement Asset Securitization Corporation,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_786,2025-12-10T10:40:51.162954,NYC_GOID_000446,Traffic Mobility Review Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_787,2025-12-10T10:40:51.162986,NYC_GOID_000447,Transportation of Students in Temporary Housing Task Force,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_788,2025-12-10T10:40:51.163019,NYC_GOID_000448,Trust for Cultural Resources,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_789,2025-12-10T10:40:51.163052,NYC_GOID_000449,Trust for Governors Island,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_790,2025-12-10T10:40:51.163085,NYC_GOID_000450,"TSASC, Inc.",jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_791,2025-12-10T10:40:51.163118,NYC_GOID_000451,Union Square Partnership,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_792,2025-12-10T10:40:51.163151,NYC_GOID_000452,United Nations Development Corporation,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_793,2025-12-10T10:40:51.163183,NYC_GOID_000454,Urban Agricultural Advisory Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_794,2025-12-10T10:40:51.163216,NYC_GOID_000455,Vehicle Removal Task Force,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_795,2025-12-10T10:40:51.163249,NYC_GOID_000456,Veterans Advisory Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_796,2025-12-10T10:40:51.163282,NYC_GOID_000457,The Village Alliance,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_797,2025-12-10T10:40:51.163315,NYC_GOID_000458,Voter Assistance Advisory Committee,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_798,2025-12-10T10:40:51.163348,NYC_GOID_000459,New York City Water Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_799,2025-12-10T10:40:51.163381,NYC_GOID_000460,Waterfront Management Advisory Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_800,2025-12-10T10:40:51.163413,NYC_GOID_000461,Workforce Development Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_801,2025-12-10T10:40:51.163446,NYC_GOID_000462,Workforce Development Council,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_802,2025-12-10T10:40:51.163479,NYC_GOID_000463,Workplace Health and Safety Guidance Review Board,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_803,2025-12-10T10:40:51.163512,NYC_GOID_000464,National September 11 Memorial and Museum,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_804,2025-12-10T10:40:51.163545,NYC_GOID_000465,Perelman Performing Arts Center,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_805,2025-12-10T10:40:51.163578,NYC_GOID_000466,World Trade Center Performing Arts Center,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_806,2025-12-10T10:40:51.163611,NYC_GOID_000468,New York City Young Men's Initiative,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_807,2025-12-10T10:40:51.163643,NYC_GOID_000471,Mayor's Office - Senior Adviser to the Mayor and Director of Scheduling,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_808,2025-12-10T10:40:51.163676,NYC_GOID_000472,Mayor's Office - Senior Adviser for Severe Mental Illness,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_809,2025-12-10T10:40:51.163709,NYC_GOID_000474,Director of Rodent Mitigation,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_810,2025-12-10T10:40:51.163742,NYC_GOID_000476,Metropolitan Transportation Authority,jan_2025_org_chart,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_811,2025-12-10T10:40:51.163775,NYC_GOID_100001,Borough Boards,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_812,2025-12-10T10:40:51.163808,NYC_GOID_100002,Office of the Special Narcotics Prosecutor,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_813,2025-12-10T10:40:51.163840,NYC_GOID_100003,Unity Project,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_814,2025-12-10T10:40:51.163874,NYC_GOID_100004,NYC HER Future,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_815,2025-12-10T10:40:51.163908,NYC_GOID_100005,Sheriff,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_816,2025-12-10T10:40:51.163941,NYC_GOID_100006,Mayor's Office of Urban Agriculture,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_817,2025-12-10T10:40:51.163974,NYC_GOID_100007,Director of Communications,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_818,2025-12-10T10:40:51.164007,NYC_GOID_100008,Office of Creative Communications,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_819,2025-12-10T10:40:51.164039,NYC_GOID_100009,Office of the City Clerk,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_820,2025-12-10T10:40:51.164072,NYC_GOID_100010,Cyber Command,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_821,2025-12-10T10:40:51.164105,NYC_GOID_100011,Office of Data Analytics,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_822,2025-12-10T10:40:51.164138,NYC_GOID_100012,Office of Information Privacy,jan_2025_org_chart,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_823,2025-12-10T10:40:51.164582,NYC_GOID_000000,NYC311,founding_year,2003.0,2003,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_824,2025-12-10T10:40:51.164639,NYC_GOID_000002,Administration for Children's Services,founding_year,1996.0,1996,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_825,2025-12-10T10:40:51.164694,NYC_GOID_000004,Advisory Commission on Property Tax Reform,founding_year,2018.0,2018,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_826,2025-12-10T10:40:51.164858,NYC_GOID_000015,Association for a Better New York,founding_year,1971.0,1971,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_827,2025-12-10T10:40:51.164920,NYC_GOID_000017,Audit Committee,founding_year,1979.0,1979,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_828,2025-12-10T10:40:51.164986,NYC_GOID_000021,Board of Correction,founding_year,1957.0,1957,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_829,2025-12-10T10:40:51.165025,NYC_GOID_000022,Board of Education Retirement System,founding_year,1921.0,1921,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_830,2025-12-10T10:40:51.165064,NYC_GOID_000023,Board of Elections,founding_year,1974.0,1974,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_831,2025-12-10T10:40:51.165101,NYC_GOID_000024,Board of Health,founding_year,1805.0,1805,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_832,2025-12-10T10:40:51.165139,NYC_GOID_000025,Board of Standards and Appeals,founding_year,1916.0,1916,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_833,2025-12-10T10:40:51.165176,NYC_GOID_000026,Office of the Borough President of The Bronx,founding_year,1898.0,1898,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_834,2025-12-10T10:40:51.165212,NYC_GOID_000027,Office of the Borough President of Brooklyn,founding_year,1898.0,1898,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_835,2025-12-10T10:40:51.165247,NYC_GOID_000028,Office of the Borough President of Manhattan,founding_year,1898.0,1898,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_836,2025-12-10T10:40:51.165282,NYC_GOID_000029,Office of the Borough President of Queens,founding_year,1898.0,1898,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_837,2025-12-10T10:40:51.165317,NYC_GOID_000030,Office of the Borough President of Staten Island,founding_year,1898.0,1898,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_838,2025-12-10T10:40:51.165352,NYC_GOID_000034,Brooklyn Bridge Park Corporation,founding_year,2010.0,2010,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_839,2025-12-10T10:40:51.165413,NYC_GOID_000037,Brooklyn Navy Yard Development Corporation,founding_year,1981.0,1981,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_840,2025-12-10T10:40:51.165451,NYC_GOID_000038,Brooklyn Public Library,founding_year,1896.0,1896,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_841,2025-12-10T10:40:51.165486,NYC_GOID_000040,Business Integrity Commission,founding_year,2002.0,2002,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_842,2025-12-10T10:40:51.165526,NYC_GOID_000041,Cabinet for Older New Yorkers,founding_year,2022.0,2022,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_843,2025-12-10T10:40:51.165561,NYC_GOID_000042,Campaign Finance Board,founding_year,1988.0,1988,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_844,2025-12-10T10:40:51.165636,NYC_GOID_000047,Center for Innovation through Data Intelligence,founding_year,2011.0,2011,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_845,2025-12-10T10:40:51.165703,NYC_GOID_000052,Chief Climate Officer,founding_year,2022.0,2022,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_846,2025-12-10T10:40:51.165740,NYC_GOID_000053,Chief Efficiency Officer,founding_year,2022.0,2022,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_847,2025-12-10T10:40:51.165781,NYC_GOID_000054,Chief Housing Officer,founding_year,2022.0,2022,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_848,2025-12-10T10:40:51.165817,NYC_GOID_000056,Child Care Advisory Board,founding_year,2022.0,2022,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_849,2025-12-10T10:40:51.166344,NYC_GOID_000095,Citizens' Advisory Committee,founding_year,2017.0,2017,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_850,2025-12-10T10:40:51.166380,NYC_GOID_000096,City Commission on Human Rights,founding_year,1955.0,1955,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_851,2025-12-10T10:40:51.166415,NYC_GOID_000097,New York City Council,founding_year,1653.0,1653,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_852,2025-12-10T10:40:51.166450,NYC_GOID_000098,City Planning Commission,founding_year,1936.0,1936,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_853,2025-12-10T10:40:51.166485,NYC_GOID_000099,City University of New York,founding_year,1847.0,1847,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_854,2025-12-10T10:40:51.166519,NYC_GOID_000100,City University Construction Fund,founding_year,1966.0,1966,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_855,2025-12-10T10:40:51.166566,NYC_GOID_000102,Civic Engagement Commission,founding_year,2019.0,2019,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_856,2025-12-10T10:40:51.166601,NYC_GOID_000103,Civil Service Commission,founding_year,1883.0,1883,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_857,2025-12-10T10:40:51.166635,NYC_GOID_000105,Civilian Complaint Review Board,founding_year,1953.0,1953,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_858,2025-12-10T10:40:51.166709,NYC_GOID_000109,Commission to Combat Police Corruption,founding_year,1995.0,1995,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_859,2025-12-10T10:40:51.166757,NYC_GOID_000111,Commission on Gender Equity,founding_year,2015.0,2015,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_860,2025-12-10T10:40:51.166806,NYC_GOID_000113,Commission on Racial Equity,founding_year,2022.0,2022,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_861,2025-12-10T10:40:51.166840,NYC_GOID_000114,Commission on Women's Issues,founding_year,1975.0,1975,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_862,2025-12-10T10:40:51.166876,NYC_GOID_000115,Committee on City Healthcare Services,founding_year,2018.0,2018,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_863,2025-12-10T10:40:51.166924,NYC_GOID_000117,Mayor's Community Affairs Unit,founding_year,2011.0,2011,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_864,2025-12-10T10:40:51.166960,NYC_GOID_000118,Community Boards,founding_year,1951.0,1951,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_865,2025-12-10T10:40:51.167047,NYC_GOID_000123,Office of the New York City Comptroller,founding_year,1803.0,1803,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_866,2025-12-10T10:40:51.167081,NYC_GOID_000124,Conflicts of Interest Board,founding_year,1989.0,1989,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_867,2025-12-10T10:40:51.167155,NYC_GOID_000128,Chief Counsel to the Mayor and City Hall,founding_year,1665.0,1665,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_868,2025-12-10T10:40:51.167242,NYC_GOID_000135,Department for the Aging,founding_year,1973.0,1973,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_869,2025-12-10T10:40:51.167277,NYC_GOID_000136,Department of Buildings,founding_year,1892.0,1892,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_870,2025-12-10T10:40:51.167311,NYC_GOID_000137,Department of City Planning,founding_year,1938.0,1938,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_871,2025-12-10T10:40:51.167349,NYC_GOID_000138,Department of Citywide Administrative Services,founding_year,1996.0,1996,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_872,2025-12-10T10:40:51.167383,NYC_GOID_000139,Department of Consumer and Worker Protection,founding_year,1969.0,1969,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_873,2025-12-10T10:40:51.167417,NYC_GOID_000140,Department of Correction,founding_year,1895.0,1895,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_874,2025-12-10T10:40:51.167452,NYC_GOID_000141,Department of Cultural Affairs,founding_year,1962.0,1962,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_875,2025-12-10T10:40:51.167485,NYC_GOID_000142,Department of Design and Construction,founding_year,1996.0,1996,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_876,2025-12-10T10:40:51.167520,NYC_GOID_000143,New York City Public Schools,founding_year,1847.0,1847,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_877,2025-12-10T10:40:51.167554,NYC_GOID_000144,Department of Environmental Protection,founding_year,1977.0,1977,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_878,2025-12-10T10:40:51.167601,NYC_GOID_000146,Department of Health and Mental Hygiene,founding_year,1870.0,1870,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_879,2025-12-10T10:40:51.167649,NYC_GOID_000148,Department of Investigation,founding_year,1873.0,1873,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_880,2025-12-10T10:40:51.167683,NYC_GOID_000149,Department of Parks and Recreation,founding_year,1934.0,1934,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_881,2025-12-10T10:40:51.167717,NYC_GOID_000150,Department of Probation,founding_year,1974.0,1974,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_882,2025-12-10T10:40:51.167751,NYC_GOID_000151,Department of Records and Information Services,founding_year,1977.0,1977,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_883,2025-12-10T10:40:51.167785,NYC_GOID_000152,New York City Department of Sanitation,founding_year,1881.0,1881,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_884,2025-12-10T10:40:51.167818,NYC_GOID_000153,Department of Small Business Services,founding_year,1980.0,1980,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
20251210-1540_Sprint-6A-snake-case-and-column-reorder_885,2025-12-10T10:40:51.167851,NYC_GOID_000154,Department of Social Services,founding_year,2019.0,2019,System_GlobalRule,Removed .0 suffix from year,,,Claude,FORMAT_YEAR
